cust_id,age_band,res_area,nbask,nitem,spend,nprodid,nprodcat,ipb_max,ipb_med,ipb_min,spb_max,spb_med,spb_min,prodctpb_max,prodctpb_med,prodctpb_min,dur_max,dur_med,dur_min,popcat_nbaskA,popcat_nbaskB,popcat_nbaskC,popcat_nbaskD,popcat_nbaskE,popcat_sizeA,popcat_sizeB,popcat_sizeC,popcat_sizeD,popcat_sizeE,popid_nbaskA,popid_nbaskB,popid_nbaskC,popid_nbaskD,popid_nbaskE,prodpriceA,prodpriceB,prodpriceC,prodpriceD,prodpriceE
00033268,4,8,38,48,7602,37,31,12,7,2,3273,838,473,8,5,1,38,7,1,0,2,2,7,27,1,2,4,6,25,1,1,5,7,24,11,8,12,5,2
00033510,5,6,18,22,1521,17,12,9,5.5,2,482,406,227,6,3,1,27,4,2,0,0,0,0,18,0,0,0,3,15,0,1,0,3,14,12,2,2,1,1
00033527,4,6,16,27,3463,16,14,20,13.5,7,2886,1731.5,577,9,7,5,68,68,68,0,0,0,0,16,0,0,1,5,10,0,0,0,1,15,4,7,4,1,0
00033770,7,1,63,91,11603,58,48,22,13,3,2531,1550,432,13,8,2,37,17,2,0,2,2,5,54,2,0,7,10,44,1,2,4,8,48,18,18,10,12,5
00033862,6,8,32,45,5147,29,23,11,7,2,1406,754,81,8,4,2,24,10,2,0,0,0,2,30,0,0,1,9,22,0,0,2,2,28,10,11,7,3,1
00034258,3,4,44,48,4245,44,38,43,24,5,3967,2122.5,278,34,19.5,5,77,77,77,0,1,2,3,38,2,0,5,6,31,1,2,1,3,37,22,10,7,5,0
00034302,3,2,10,13,808,10,8,9,3,1,701,67,40,6,3,1,36,29,22,0,0,0,0,10,0,0,0,3,7,0,0,0,1,9,7,1,2,0,0
00034395,4,6,3,10,3836,3,2,6,5,4,3384,1918,452,2,1.5,1,2,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,0,0,2,0
00034401,6,1,10,10,595,10,9,6,5,4,312,297.5,283,6,5,4,10,10,10,0,0,0,2,8,0,0,1,1,8,0,0,0,1,9,5,4,1,0,0
00035460,7,8,34,47,6524,34,24,36,23.5,11,4685,3262,1839,19,13.5,8,77,77,77,0,0,0,0,34,0,0,3,8,23,0,1,0,4,29,7,7,11,8,1
00035866,6,6,43,74,13175,40,33,34,22,18,6054,5502,1619,18,11,8,24,21,18,1,0,1,6,35,1,2,1,12,27,0,1,3,11,28,15,18,5,5,0
00036016,7,3,41,59,8529,39,27,27,5,1,3588,679,19,17,1,1,36,10,1,0,0,0,1,40,0,2,4,7,28,0,0,0,2,39,13,17,5,3,3
00036450,5,8,37,45,4410,34,30,19,7,3,3267,277,190,14,5,3,44,22.5,15,0,0,1,2,34,0,2,5,11,19,2,0,0,3,32,14,14,5,3,1
00036658,5,3,7,10,1347,6,6,6,5,4,847,673.5,500,5,3.5,2,35,35,35,0,0,0,0,7,0,0,0,3,4,0,0,0,0,7,3,1,0,0,3
00038317,10,1,6,8,391,5,4,3,2,1,124,99,69,2,1.5,1,52,31,20,0,0,0,0,6,0,0,1,4,1,0,0,0,0,6,3,3,0,0,0
00038355,4,1,9,23,2042,8,7,16,6,1,1731,212,99,5,2,1,51,36.5,22,0,0,0,0,9,0,0,2,1,6,0,0,0,0,9,6,2,1,0,0
00038386,10,1,17,19,1134,16,13,5,3.5,1,451,164.5,65,4,2.5,1,39,13,3,0,0,0,4,13,0,0,1,3,13,1,2,1,1,12,12,1,3,0,1
00038744,5,8,10,10,845,10,8,6,5,4,504,422.5,341,4,4,4,35,35,35,0,0,0,0,10,0,0,1,2,7,0,0,0,2,8,1,6,2,1,0
00038782,4,1,22,35,6234,22,17,12,7,3,3032,701,240,6,3,2,40,18,8,1,0,1,4,16,1,2,2,2,15,0,1,2,3,16,7,8,3,2,2
00038836,5,1,16,20,3509,16,13,14,4,2,1632,1589,288,11,2,1,70,47,24,0,0,1,2,13,0,0,1,1,14,0,2,0,6,8,4,0,6,5,1
00038881,8,1,10,15,2662,10,8,8,7.5,7,1633,1331,1029,5,4.5,4,68,68,68,0,0,0,3,7,0,0,0,5,5,0,0,0,2,8,1,3,3,3,0
00038935,7,1,21,28,1947,20,16,25,14,3,1702,973.5,245,15,8.5,2,4,4,4,0,0,0,0,21,0,0,2,3,16,0,0,1,3,17,10,4,5,2,0
00039215,2,1,10,13,603,10,8,5,3,2,188,146.5,122,3,2,1,85,5,4,0,0,2,0,8,0,2,0,1,7,0,1,1,3,5,7,2,1,0,0
00039505,10,1,5,5,923,5,5,3,2.5,2,699,461.5,224,3,2.5,2,51,51,51,0,0,0,1,4,0,0,1,0,4,0,0,1,0,4,0,1,2,0,2
00039635,5,1,30,47,12226,30,25,19,16,12,8268,2148,1810,15,7,4,38,19.5,1,0,0,4,14,12,1,2,4,7,16,2,2,7,7,12,7,9,5,7,2
00039642,6,1,48,75,10325,43,32,31,10,7,5041,1221,1036,15,7,1,37,19,7,0,0,1,1,46,5,0,5,2,36,0,1,1,8,38,10,14,13,10,1
00039765,3,1,13,14,2110,13,11,10,2,2,1484,467,159,8,2,2,39,30,21,0,0,1,0,12,0,1,0,5,7,0,1,0,2,10,2,4,1,3,3
00039932,8,1,28,47,4222,27,19,10,4,1,1156,288,32,5,2,1,27,9.5,1,0,0,0,2,26,2,0,1,10,15,0,0,0,3,25,18,2,5,2,1
00040068,3,1,10,17,1411,10,9,5,2,1,396,129,19,3,1,1,39,17.5,1,0,0,0,0,10,0,0,0,3,7,0,0,0,0,10,5,2,2,1,0
00040129,10,1,38,64,18246,30,25,15,8,6,8483,1642,703,9,5,3,27,18,3,0,0,0,2,36,2,0,0,13,23,0,0,0,2,36,5,14,8,8,3
00040150,6,1,46,77,12651,36,32,14,8,3,5795,887,253,9,5,3,20,11.5,2,0,0,1,7,38,4,0,3,15,24,0,1,2,2,41,16,13,12,4,1
00040181,7,1,128,232,28167,103,65,34,9,3,6938,1111.5,351,16,3.5,1,15,4,1,0,0,0,5,123,4,2,7,28,87,0,0,4,11,113,73,29,15,10,1
00040198,7,1,45,88,14717,36,28,14,5,2,4056,702,71,7,3,1,44,3,1,1,0,1,1,42,1,0,5,14,25,1,1,2,3,38,24,4,8,4,5
00040242,3,1,51,62,4570,47,38,19,10,2,1551,733.5,185,18,6.5,2,29,21,7,0,0,0,5,46,2,0,4,6,39,0,0,1,6,44,21,13,11,5,1
00040266,4,2,20,25,2285,20,17,15,4,2,854,537.5,356,12,2.5,1,55,43,19,0,0,0,0,20,0,0,0,6,14,0,1,0,2,17,8,7,3,2,0
00040488,5,2,57,69,5161,48,36,14,8,1,1471,397,96,12,5.5,1,28,13,1,0,0,2,4,51,0,3,2,23,29,1,1,1,5,49,41,9,3,3,1
00040662,5,1,90,95,10016,81,65,29,17,4,3607,1818,170,21,16,2,45,14,3,1,0,2,11,76,4,1,7,16,62,0,4,3,14,69,28,27,20,13,2
00040761,3,3,7,12,5676,7,7,9,6,3,5493,2838,183,4,3.5,3,46,46,46,0,0,0,0,7,0,0,0,0,7,1,0,0,0,6,4,1,1,0,1
00040907,10,8,9,17,1315,8,7,5,2.5,2,540,186,32,2,1.5,1,41,28,2,0,0,0,0,9,1,0,1,2,5,0,0,1,0,8,6,1,1,1,0
00041041,5,7,7,9,826,7,7,6,4.5,3,628,413,198,5,3.5,2,2,2,2,0,0,0,0,7,0,0,1,2,4,0,1,0,1,5,3,1,2,1,0
00041133,5,2,17,20,1956,17,14,13,4,3,1041,469,446,9,3,3,81,52.5,24,0,0,1,0,16,1,0,0,1,15,0,0,1,1,15,4,8,2,2,1
00041171,4,1,72,88,9113,64,47,25,5,1,2079,612,119,10,4,1,21,10,1,1,0,3,9,59,1,0,7,13,51,0,3,8,6,55,25,20,15,10,2
00041188,4,1,56,85,9057,46,34,26,11,1,3769,710.5,110,10,6,1,16,10,1,0,2,2,4,48,0,2,11,10,33,0,1,2,6,47,32,16,6,1,1
00041263,10,1,57,65,7849,46,32,12,4,2,1292,571,92,8,4,1,27,5.5,3,0,1,5,13,38,1,1,6,19,30,2,4,5,15,31,12,17,12,11,5
00041584,3,2,17,18,1935,16,12,12,9,6,1483,967.5,452,8,6.5,5,28,28,28,0,0,0,0,17,0,0,0,2,15,0,0,0,1,16,10,3,1,2,1
00041607,10,2,13,14,1162,13,11,5,5,4,695,279,188,5,5,2,18,14.5,11,0,1,1,1,10,1,0,3,0,9,0,1,2,1,9,3,5,3,2,0
00041638,5,1,11,17,1515,10,9,15,8.5,2,1337,757.5,178,8,5,2,41,41,41,0,0,0,1,10,1,0,0,4,6,0,0,1,2,8,4,1,4,1,1
00041737,5,2,97,129,28615,73,54,28,10,4,5121,2536,872,17,8,2,23,8,1,0,0,3,9,85,0,3,9,23,62,1,2,5,12,77,13,26,23,22,13
00041928,4,2,66,78,8306,59,44,9,5,1,1269,581.5,118,8,4,1,17,8,1,0,0,2,6,58,0,0,7,17,42,0,3,1,11,51,20,11,21,13,1
00042017,2,1,53,82,99613,50,38,37,8,4,95140,858.5,744,17,6,1,52,4,3,0,0,0,1,52,0,0,2,11,40,0,2,0,3,48,16,13,11,11,2
00042048,10,1,12,12,1236,12,9,7,6,5,623,618,613,6,4.5,3,28,28,28,0,0,0,0,12,0,0,3,2,7,0,0,0,1,11,4,1,4,3,0
00042093,5,1,62,85,7395,52,35,37,2.5,1,4191,158.5,56,21,2,1,21,6,1,0,0,1,3,58,1,3,2,20,36,0,0,2,4,56,34,10,10,6,2
00042208,4,2,66,79,8131,59,44,18,13,2,2000,1188,340,15,7,1,41,15.5,1,0,0,2,3,61,2,0,11,13,40,0,3,3,6,54,18,23,13,12,0
00042635,6,1,2,3,120,2,2,2,1.5,1,68,60,52,1,1,1,1,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0
00042666,4,1,108,172,35599,88,66,58,13,6,12493,1677,468,22,6,3,37,7,1,0,3,3,6,96,0,6,10,22,70,0,8,9,8,83,32,43,15,6,12
00042857,3,1,20,23,3020,19,13,6,3,1,1818,211,52,3,2,1,50,9.5,3,0,0,1,0,19,0,1,1,2,16,0,0,0,1,19,8,4,3,5,0
00042949,2,1,15,16,1712,15,14,7,2,2,755,378,48,6,2,1,62,19.5,5,0,0,0,0,15,1,1,0,1,12,1,0,1,2,11,7,1,3,2,2
00042963,8,2,37,49,4906,31,21,14,12,2,1663,892,140,8,8,2,69,14.5,3,0,0,0,2,35,0,0,2,11,24,0,0,2,0,35,20,9,5,2,1
00043113,5,1,24,30,2277,19,18,11,6.5,6,670,588,431,8,5.5,4,33,30,14,0,0,0,0,24,0,1,2,8,13,0,0,1,2,21,8,9,6,1,0
00043328,1,1,3,4,355,3,3,2,2,2,196,177.5,159,2,1.5,1,4,4,4,0,0,0,0,3,0,0,0,2,1,0,0,0,0,3,1,0,2,0,0
00043342,2,1,13,18,1975,13,11,9,8,1,1106,740,129,6,4,1,29,27,25,0,0,1,0,12,0,0,2,0,11,0,0,0,2,11,5,1,4,3,0
00043359,9,1,17,23,2936,17,16,11,6,6,1631,802,503,8,5,3,80,53,26,0,0,0,2,15,0,1,1,4,11,0,1,0,2,14,5,8,1,2,1
00043472,4,1,239,278,24295,194,124,52,12,2,4227,875,178,39,6.5,1,18,4,1,0,5,9,14,211,5,9,17,48,160,3,7,8,18,203,101,69,49,13,7
00043502,4,1,23,47,5604,20,12,15,4.5,1,3159,139.5,55,4,1.5,1,35,12,3,0,0,0,0,23,0,1,0,6,16,0,0,0,0,23,15,5,3,0,0
00043748,10,1,18,22,2099,16,11,7,2,1,501,240.5,65,3,2,1,21,11,1,0,0,0,0,18,0,1,1,4,12,0,0,0,1,17,5,6,2,4,1
00043816,3,1,45,54,9479,42,36,18,7.5,3,5053,743,329,15,5.5,2,10,4,1,0,0,1,5,39,0,3,5,6,31,0,0,2,11,32,12,13,14,3,3
00043830,7,2,11,18,2637,11,8,7,2.5,1,1062,323,119,3,1.5,1,26,17,2,0,0,0,0,11,0,0,0,2,9,0,0,0,0,11,3,2,4,2,0
00043854,3,6,57,84,14676,56,46,28,14.5,2,4849,2698.5,151,19,7,2,45,24,3,0,0,0,4,53,0,2,4,12,39,0,1,4,6,46,10,16,20,10,1
00043861,2,1,106,157,21437,91,56,23,11,1,8158,910,12,10,6,1,24,7,1,0,2,0,7,97,7,3,2,20,74,0,2,4,7,93,55,21,14,7,9
00043915,10,1,13,19,1866,11,9,4,3,1,712,119,52,3,2,1,46,13.5,3,0,0,0,0,13,0,0,1,6,6,0,0,0,0,13,6,2,4,1,0
00043991,10,8,17,22,4267,16,14,10,8,4,1568,1451,1248,8,7,2,18,13.5,9,0,1,0,0,16,0,1,1,5,10,0,0,0,1,16,3,4,5,4,1
00044073,5,1,4,6,634,4,4,4,3,2,356,317,278,3,2,1,42,42,42,0,0,0,0,4,0,0,0,3,1,0,0,0,0,4,1,1,1,1,0
00044363,5,2,64,79,12137,54,43,21,12.5,6,4537,1518.5,1062,15,9,4,34,21,15,0,1,0,1,62,0,1,9,9,45,1,3,1,5,54,19,18,14,9,4
00044431,6,6,101,126,10697,88,63,47,27,5,3392,2585,424,28,17,3,23,17,13,0,2,1,11,87,3,3,5,28,62,1,4,6,16,74,41,33,22,5,0
00044608,6,1,18,21,3282,17,17,14,10.5,7,2161,1641,1121,12,9,6,28,28,28,0,0,1,5,12,0,0,1,4,13,1,3,3,5,6,6,3,3,4,2
00044875,4,2,28,29,2678,27,24,9,7,1,1021,673,53,9,6,1,50,5.5,3,0,0,0,2,26,0,0,1,4,23,0,1,0,6,21,7,10,6,5,0
00045308,2,1,11,17,1442,11,11,9,3.5,1,1148,137.5,19,6,2,1,55,12,9,0,0,0,0,11,0,0,2,3,6,0,0,0,0,11,5,4,2,0,0
00045377,7,1,215,267,31631,162,105,20,10,1,2396,1017,340,12,7,1,11,4,1,2,3,5,15,190,5,4,15,51,140,3,9,17,21,165,70,64,39,25,17
00045506,10,1,31,43,2671,29,19,9,2,1,788,129,19,7,1,1,18,4,1,0,0,0,1,30,0,0,1,16,14,0,0,0,0,31,15,7,8,1,0
00045551,6,1,24,26,3121,23,21,21,13,5,2792,1560.5,329,17,11,5,54,54,54,1,1,1,2,19,2,0,2,4,16,1,2,1,7,13,6,4,5,9,0
00045605,2,1,12,16,7086,12,10,14,8,2,6290,3543,796,9,5,1,8,8,8,1,0,0,2,9,1,0,1,2,8,0,1,0,3,8,2,3,1,2,4
00045674,2,2,23,27,3213,23,14,12,7,1,2172,491.5,58,6,3.5,1,43,8,3,0,0,0,0,23,0,1,0,1,21,0,0,0,0,23,8,6,5,3,1
00045711,3,2,9,11,881,8,7,3,2,1,320,109.5,66,2,1,1,62,7,2,0,0,0,1,8,0,0,0,0,9,0,0,0,1,8,3,3,3,0,0
00045735,3,1,3,13,6383,3,2,12,6.5,1,6264,3191.5,119,1,1,1,47,47,47,0,0,0,0,3,0,0,0,2,1,0,0,0,0,3,0,0,3,0,0
00045902,8,1,70,112,16158,60,49,19,3,1,3943,294,37,8,2,1,9,2.5,1,0,0,2,8,60,0,1,5,13,51,1,2,7,6,54,27,12,18,10,3
00045957,7,1,145,196,27265,108,67,23,10,1,2854,1251,133,13,7,1,21,6.5,1,0,1,6,10,128,9,3,7,25,101,2,3,7,15,118,50,39,22,16,18
00045964,3,1,13,15,1993,13,11,9,2.5,1,1597,138.5,119,8,1.5,1,16,8,1,0,1,0,0,12,1,0,1,0,11,0,0,0,2,11,5,1,5,0,2
00045971,3,1,24,36,8165,23,22,7,4,1,1568,607,36,6,2,1,40,3,1,0,2,2,1,19,1,3,2,3,15,0,1,0,6,17,7,6,3,4,4
00045995,3,1,13,14,991,13,12,5,3.5,2,413,259,60,5,3.5,1,31,23,9,0,0,0,0,13,0,0,0,3,10,0,0,0,2,11,5,4,3,1,0
00046015,6,2,75,89,4694,59,44,22,4,1,1228,178,19,14,3,1,21,5.5,1,0,0,4,2,69,3,1,9,19,43,0,1,1,9,64,48,19,4,3,1
00046022,7,1,11,13,1277,11,10,8,3,2,810,313,154,6,3,2,34,24,14,0,0,0,0,11,0,0,2,2,7,0,0,0,0,11,3,4,2,2,0
00046039,4,2,25,39,6379,24,20,11,6,3,2372,818.5,403,6,4,2,22,12,5,0,1,0,2,22,1,3,2,6,13,2,0,2,3,18,6,8,5,3,3
00046046,2,1,14,26,5443,14,12,12,4,1,3663,164,129,6,2,1,16,7.5,1,0,0,0,0,14,0,1,2,5,6,0,0,0,0,14,3,5,4,1,1
00046145,4,1,44,71,17116,38,34,15,6,2,5571,1070,174,10,3.5,1,35,8,1,0,0,3,4,37,1,2,1,12,28,1,2,1,16,24,10,14,7,5,8
00046350,7,2,7,8,2317,7,5,4,4,4,1585,1158.5,732,4,3.5,3,70,70,70,0,1,0,0,6,0,0,3,1,3,0,1,0,1,5,0,2,2,1,2
00046466,7,2,35,49,4746,32,23,10,2,1,1022,170.5,29,8,1.5,1,16,7,1,0,0,0,4,31,2,2,1,9,21,0,0,1,5,29,19,2,6,5,3
00046633,3,1,65,92,9266,58,45,39,12.5,1,3563,1301.5,379,27,7,1,21,12,3,0,0,1,1,63,3,1,3,8,50,0,0,2,3,60,28,19,8,7,3
00046855,4,1,61,85,10896,53,42,13,5.5,2,1532,788,126,8,3,1,31,7,1,0,0,0,5,56,0,1,5,21,34,0,1,0,10,50,19,14,14,11,3
00046909,6,1,16,18,1248,16,15,8,7,3,632,470,146,7,6,2,71,39.5,8,0,0,0,1,15,1,0,1,2,12,0,0,0,1,15,7,4,3,2,0
00046916,8,2,10,22,7636,10,6,9,9,4,3022,2712,1902,3,2,1,68,41.5,15,0,0,1,0,9,1,0,1,2,6,0,0,1,0,9,1,1,4,1,3
00046923,2,8,21,27,2735,21,18,11,7,2,1450,573.5,138,7,4.5,2,21,3,2,0,0,0,0,21,0,0,5,5,11,0,0,0,1,20,4,11,5,0,1
00046992,3,1,21,41,4839,20,15,20,12,9,3073,893,873,8,6,4,20,15.5,11,0,0,1,2,18,2,0,1,5,13,0,0,1,1,19,14,4,0,2,1
00047067,4,2,72,83,8146,62,40,16,6,1,2139,504,95,11,5,1,36,5.5,1,0,0,0,0,72,1,0,4,10,57,0,0,1,5,66,19,28,18,6,1
00047197,3,1,36,43,4117,33,27,14,5,2,1486,476,89,9,3,1,21,3,1,0,0,3,3,30,0,0,4,7,25,0,2,5,7,22,14,9,8,5,0
00047241,10,1,92,118,13510,87,60,15,5,1,3184,455,94,9,3,1,35,2.5,1,0,2,1,5,84,1,0,8,13,70,1,4,3,9,75,34,35,13,6,4
00047319,2,4,5,11,2063,5,4,6,3,2,722,680,661,2,1,1,12,7.5,3,0,0,0,0,5,0,0,0,3,2,0,0,0,0,5,2,0,1,2,0
00047340,6,2,102,173,62846,92,64,31,4.5,1,25457,1164.5,78,11,3.5,1,30,2,1,0,0,2,10,90,1,3,3,23,72,1,0,2,15,84,27,25,11,27,12
00047364,4,2,43,55,6490,38,30,17,16,6,2757,1613.5,506,14,9.5,5,60,24,10,0,0,0,1,42,0,0,4,14,25,0,0,1,2,40,15,5,12,9,2
00047395,6,1,57,66,7815,50,35,16,11,6,1732,1411,751,12,8.5,5,40,16,9,1,0,6,4,46,1,2,4,7,43,2,5,4,9,37,14,16,14,12,1
00047487,3,8,7,20,2976,7,6,12,4,4,2124,528,324,3,2,1,106,53.5,1,0,0,0,0,7,0,1,1,0,5,0,0,0,1,6,1,5,1,0,0
00047548,3,1,28,44,9340,24,23,14,6,1,3120,771,99,9,3,1,31,17,9,0,0,1,5,22,1,4,4,1,18,1,0,1,3,23,13,3,8,0,4
00047654,7,1,18,22,3750,17,16,13,11,9,2726,1875,1024,13,8.5,4,18,18,18,0,0,0,4,14,0,0,1,3,14,0,0,1,7,10,4,6,4,3,1
00047692,2,1,16,17,1434,16,15,9,8.5,8,761,717,673,8,7.5,7,90,90,90,0,0,0,0,16,0,0,0,3,13,0,0,0,3,13,6,4,5,0,1
00047722,7,1,115,142,13514,87,62,44,35,28,5099,2843.5,2728,26,24.5,19,35,33,27,0,0,2,2,111,0,0,9,18,88,0,1,1,10,103,41,29,18,27,0
00047784,2,1,5,8,654,5,4,7,4,1,555,327,99,3,2,1,59,59,59,0,0,0,0,5,1,0,0,0,4,0,0,0,0,5,2,0,2,1,0
00047814,8,1,7,8,483,7,6,4,3,1,268,119,96,3,2,1,23,16.5,10,0,0,0,0,7,0,0,0,3,4,0,0,0,1,6,3,2,2,0,0
00047951,4,1,24,37,6240,21,13,11,5.5,3,3600,442,212,4,3,2,37,10,2,0,0,0,0,24,0,1,1,14,8,0,0,0,0,24,13,2,8,1,0
00048019,7,2,11,11,777,11,11,7,1.5,1,479,137.5,23,7,1.5,1,36,28,12,0,0,0,0,11,1,0,0,2,8,0,0,1,0,10,4,3,4,0,0
00048057,3,2,14,15,913,14,10,7,3.5,1,391,196,130,5,3,1,38,27,1,0,0,0,0,14,0,0,0,3,11,0,0,0,0,14,7,3,3,1,0
00048064,6,1,4,4,3997,4,4,3,2,1,3590,1998.5,407,3,2,1,81,81,81,0,1,0,1,2,1,0,2,0,1,0,0,1,0,3,0,0,2,1,1
00048101,7,1,29,40,3072,25,24,8,3.5,1,1047,289.5,49,7,2,1,22,11,2,0,0,2,1,26,3,0,1,7,18,0,0,0,1,28,14,8,5,1,1
00048149,10,1,44,54,8566,38,33,16,6,2,2455,656,156,12,5,1,31,9,1,0,0,1,3,40,0,0,4,20,20,1,0,2,4,37,4,16,14,9,1
00048217,4,1,62,84,15138,60,42,22,9,6,6667,1444,369,17,8,3,38,12,8,0,0,3,7,52,1,2,9,13,37,0,0,5,6,51,28,16,8,6,4
00048231,5,7,21,22,2539,20,17,16,11,6,1503,1269.5,1036,13,9.5,6,49,49,49,0,0,2,0,19,0,1,3,2,15,0,0,1,1,19,5,4,4,8,0
00048286,7,2,32,32,1707,23,14,9,5,2,549,256,138,5,3.5,2,49,19,12,0,0,0,0,32,0,0,0,4,28,0,0,0,1,31,17,9,5,1,0
00048491,2,2,119,139,12914,104,71,18,9,3,2071,721,166,12,8,2,24,5.5,1,0,1,1,13,104,2,1,16,28,72,0,2,2,10,105,48,30,29,9,3
00048590,7,2,196,244,27987,164,114,24,6,1,5518,528,25,17,4,1,24,2,1,1,5,8,29,153,4,3,24,36,129,0,7,18,35,136,100,41,27,15,13
00048668,4,1,38,50,2954,34,30,8,3.5,1,576,217,26,6,3,1,42,6,1,0,0,0,2,36,1,0,3,10,24,0,3,1,2,32,18,16,2,2,0
00048866,6,1,9,11,4035,6,5,3,1,1,2001,485,25,2,1,1,74,6,1,0,0,0,0,9,0,0,0,1,8,0,0,0,1,8,3,0,0,0,6
00048910,6,1,13,17,990,13,12,6,3,2,476,109,52,4,2,1,75,13,7,0,1,0,0,12,1,0,0,3,9,0,0,0,2,11,9,2,2,0,0
00049047,7,1,8,37,35748,8,7,24,2,1,31680,188,139,2,1,1,35,14,4,0,0,0,2,6,0,0,1,4,3,0,0,0,0,8,0,3,3,2,0
00049061,8,2,48,51,5401,47,39,20,11,2,2030,919,111,15,8,2,36,24,11,0,0,1,3,44,2,2,2,9,33,1,1,1,6,39,13,18,6,7,4
00049108,4,1,12,13,5671,11,9,6,2.5,2,3960,727,257,5,2,1,67,16,9,0,1,0,1,10,0,1,1,3,7,0,0,1,2,9,3,3,1,2,3
00049122,4,2,157,245,37528,101,72,21,11,5,4306,1553,570,14,6,2,13,5,2,0,1,2,10,144,0,3,8,17,129,2,4,8,6,137,38,70,28,18,3
00049306,4,1,4,4,392,4,3,2,1,1,179,154,59,1,1,1,60,34.5,9,0,0,0,0,4,0,1,0,0,3,0,0,0,0,4,0,3,0,1,0
00049368,5,8,6,9,1238,6,6,5,4.5,4,708,619,530,4,3,2,83,83,83,0,0,1,2,3,0,0,2,2,2,0,0,1,2,3,3,0,1,1,1
00049597,5,1,56,78,4611,48,32,10,5,1,1075,334,52,6,3,1,28,5,2,0,0,2,1,53,2,0,1,17,36,0,1,2,4,49,32,15,7,0,2
00049627,6,2,15,20,2148,15,13,11,10,9,1493,1074,655,8,6.5,5,34,34,34,0,0,0,0,15,0,0,0,4,11,0,0,0,1,14,9,5,0,1,0
00049795,4,1,21,38,3749,19,15,16,12,10,1496,1184,1069,8,7,4,78,43.5,9,0,0,1,2,18,0,1,1,5,14,0,0,1,3,17,16,2,2,1,0
00050067,3,2,27,38,17880,25,17,11,6,1,11677,684,119,8,3.5,1,40,19,1,0,0,1,1,25,1,0,0,4,22,0,1,1,3,22,6,3,6,8,4
00050081,3,1,16,18,2042,14,12,9,7,2,1311,547,184,7,6,2,66,50,34,0,0,0,1,15,0,0,3,4,9,0,0,0,1,15,5,2,5,3,1
00050111,10,1,7,13,3787,6,3,8,4,1,2010,1632,145,3,1,1,54,36,18,0,0,0,0,7,0,0,0,1,6,0,0,0,2,5,0,1,4,2,0
00050494,9,1,32,38,8451,27,19,6,4,2,4632,368,112,5,3,1,39,9.5,1,0,0,0,3,29,0,1,2,2,27,0,2,1,4,25,5,17,4,2,4
00050500,11,2,9,10,741,9,6,7,5,3,462,370.5,279,4,3,2,27,27,27,0,0,0,0,9,0,1,0,2,6,0,0,0,2,7,5,3,0,1,0
00050548,5,1,31,35,2932,29,24,15,12,8,1338,1140,454,12,9,5,30,21.5,13,0,1,1,5,24,0,1,1,6,23,1,0,4,7,19,12,9,7,3,0
00050715,10,2,2,5,813,2,2,3,2.5,2,765,406.5,48,1,1,1,28,28,28,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
00050807,6,8,12,12,969,11,9,8,3,1,608,232,129,7,2,1,48,26,4,0,0,0,1,11,1,0,0,3,8,0,0,0,0,12,3,5,4,0,0
00050821,2,2,12,13,552,12,9,8,3,2,274,226,52,6,3,1,49,36,23,0,0,0,0,12,0,0,0,4,8,0,0,0,0,12,8,3,1,0,0
00050852,5,1,35,41,5934,35,27,22,14,5,2692,2411,831,11,11,5,27,22,17,0,1,1,1,32,1,3,2,6,23,2,1,0,4,28,16,4,6,7,2
00050920,3,2,137,191,35830,116,94,34,10,2,8740,1359,60,22,8,1,22,6,1,0,4,6,20,107,2,4,13,36,82,2,4,8,20,103,45,33,34,18,7
00050968,6,1,26,29,2452,25,21,13,3.5,1,924,331.5,88,8,3.5,1,28,3,1,0,0,1,0,25,0,0,3,4,19,0,0,0,3,23,6,11,8,1,0
00050982,5,2,39,42,2437,37,28,10,5,2,705,245,90,10,4.5,2,36,10,3,0,0,0,0,39,0,0,3,11,25,0,0,0,1,38,23,11,3,2,0
00051040,3,2,62,70,6546,58,42,40,35,30,3943,3273,2603,27,26,25,24,24,24,0,0,2,2,58,0,2,3,15,42,0,1,3,5,53,20,23,13,3,3
00051347,5,3,55,65,3876,52,38,17,7.5,1,1159,383.5,65,11,5.5,1,24,20,2,0,0,1,4,50,3,1,3,13,35,0,0,1,4,50,27,14,8,5,1
00052627,3,3,18,22,3573,17,17,13,11,9,2411,1786.5,1162,12,9,6,66,66,66,0,0,1,0,17,0,1,3,3,11,1,0,0,2,15,7,5,3,1,2
00052900,3,1,13,16,3363,13,12,6,4.5,1,2190,563,47,5,3,1,23,10,2,0,0,0,2,11,0,0,1,2,10,1,1,0,1,10,4,2,2,2,3
00052962,3,1,40,69,13649,39,34,20,15,5,6725,1754,818,14,5,1,41,22,4,0,0,0,3,37,0,2,5,12,21,0,0,2,1,37,22,4,12,0,2
00052979,7,1,36,48,8993,35,27,14,7,3,2160,1804,626,11,4,2,49,11,2,0,1,2,1,32,0,2,0,9,25,0,1,2,3,30,7,9,8,4,8
00053488,9,1,7,11,820,7,5,6,3,2,390,370,60,2,2,1,6,3.5,1,0,0,0,0,7,0,0,0,2,5,0,0,0,0,7,5,2,0,0,0
